center,left,right,steering,throttle,brake,speed
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_45_896.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_45_896.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_45_896.jpg,0,1,0,30.19034
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_45_980.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_45_980.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_45_980.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_065.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_065.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_065.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_148.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_148.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_148.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_229.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_229.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_229.jpg,-0.15,1,0,30.18431
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_312.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_312.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_312.jpg,-0.1778986,1,0,30.18521
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_397.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_397.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_397.jpg,0,1,0,30.18974
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_480.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_480.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_480.jpg,0,1,0,30.19018
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_561.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_561.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_561.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_641.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_641.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_641.jpg,0,1,0,30.19031
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_724.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_724.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_724.jpg,0,1,0,30.19025
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_801.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_801.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_801.jpg,0,1,0,30.19028
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_883.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_883.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_883.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_46_962.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_46_962.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_46_962.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_044.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_044.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_044.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_124.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_124.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_124.jpg,0,1,0,30.19031
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_204.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_204.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_204.jpg,0,1,0,30.19034
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_283.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_283.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_283.jpg,0,1,0,30.19032
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_362.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_362.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_362.jpg,0,1,0,30.19023
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_442.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_442.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_442.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_523.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_523.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_523.jpg,0,1,0,30.19028
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_604.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_604.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_604.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_686.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_686.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_686.jpg,0,1,0,30.19027
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_766.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_766.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_766.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_853.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_853.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_853.jpg,0,1,0,30.19032
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_47_937.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_47_937.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_47_937.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_021.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_021.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_021.jpg,0,1,0,30.19031
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_088.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_088.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_088.jpg,0,1,0,30.19028
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_171.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_171.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_171.jpg,-0.2,1,0,30.17985
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_253.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_253.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_253.jpg,-0.2419879,1,0,30.18072
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_335.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_335.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_335.jpg,0,1,0,30.18886
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_416.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_416.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_416.jpg,0,1,0,30.18971
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_499.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_499.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_499.jpg,0,1,0,30.19024
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_576.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_576.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_576.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_652.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_652.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_652.jpg,0,1,0,30.19027
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_726.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_726.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_726.jpg,0,1,0,30.19032
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_800.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_800.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_800.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_871.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_871.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_871.jpg,0,1,0,30.19031
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_48_949.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_48_949.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_48_949.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_026.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_026.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_026.jpg,0,1,0,30.19033
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_104.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_104.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_104.jpg,0,1,0,30.19032
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_182.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_182.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_182.jpg,0,1,0,30.19034
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_263.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_263.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_263.jpg,0,1,0,30.19026
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_340.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_340.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_340.jpg,0,1,0,30.19027
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_415.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_415.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_415.jpg,0,1,0,30.19026
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_490.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_490.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_490.jpg,0,1,0,30.19034
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_564.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_564.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_564.jpg,0,1,0,30.19052
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_637.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_637.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_637.jpg,0,1,0,30.19033
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_711.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_711.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_711.jpg,0,1,0,30.19027
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_21_49_785.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_21_49_785.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_21_49_785.jpg,0,1,0,30.19039
